chrom	pos	rsid	rsid_reported	gene	tissue	source	cis_trans	CHR_ID	CHR_POS	MAPPED_GENE	CONTEXT	P-VALUE	DISEASE/TRAIT	PUBMEDID
10	104616663.0	rs4409766	.	AS3MT	Pancreas	GTEx_v6	cis	10	102856906	C10orf32, C10orf32-ASMT	intron_variant	6e-17	Systolic blood pressure	25249183
10	104616663.0	rs4409766	.	AS3MT	Pancreas	GTEx_v6	cis	10	102856906	C10orf32, C10orf32-ASMT	intron_variant	6e-13	Diastolic blood pressure	25249183
10	104616663.0	rs4409766	.	AS3MT	Skin_Sun_Exposed_Lower_leg	GTEx_v6	cis	10	102856906	C10orf32, C10orf32-ASMT	intron_variant	7e-13	Hypertension	25249183
10	104616663.0	rs4409766	.	AS3MT	Skin_Sun_Exposed_Lower_leg	GTEx_v6	cis	10	102856906	C10orf32, C10orf32-ASMT	intron_variant	6e-17	Systolic blood pressure	25249183
10	104616663.0	rs4409766	.	AS3MT	Skin_Sun_Exposed_Lower_leg	GTEx_v6	cis	10	102856906	C10orf32, C10orf32-ASMT	intron_variant	6e-13	Diastolic blood pressure	25249183
10	104616663.0	rs4409766	.	ARL3	Artery_Aorta	GTEx_v6	cis	10	102856906	C10orf32, C10orf32-ASMT	intron_variant	7e-13	Hypertension	25249183
10	104616663.0	rs4409766	.	ARL3	Artery_Aorta	GTEx_v6	cis	10	102856906	C10orf32, C10orf32-ASMT	intron_variant	6e-17	Systolic blood pressure	25249183
10	104616663.0	rs4409766	.	ARL3	Artery_Aorta	GTEx_v6	cis	10	102856906	C10orf32, C10orf32-ASMT	intron_variant	6e-13	Diastolic blood pressure	25249183
10	104616663.0	rs4409766	.	TMEM180	Adipose_Visceral_Omentum	GTEx_v6	cis	10	102856906	C10orf32, C10orf32-ASMT	intron_variant	7e-13	Hypertension	25249183
10	104616663.0	rs4409766	.	TMEM180	Adipose_Visceral_Omentum	GTEx_v6	cis	10	102856906	C10orf32, C10orf32-ASMT	intron_variant	6e-17	Systolic blood pressure	25249183
10	104616663.0	rs4409766	.	TMEM180	Adipose_Visceral_Omentum	GTEx_v6	cis	10	102856906	C10orf32, C10orf32-ASMT	intron_variant	6e-13	Diastolic blood pressure	25249183
10	104616663.0	rs4409766	.	CYP17A1-AS1	Testis	GTEx_v6	cis	10	102856906	C10orf32, C10orf32-ASMT	intron_variant	7e-13	Hypertension	25249183
10	104616663.0	rs4409766	.	CYP17A1-AS1	Testis	GTEx_v6	cis	10	102856906	C10orf32, C10orf32-ASMT	intron_variant	6e-17	Systolic blood pressure	25249183
10	104616663.0	rs4409766	.	CYP17A1-AS1	Testis	GTEx_v6	cis	10	102856906	C10orf32, C10orf32-ASMT	intron_variant	6e-13	Diastolic blood pressure	25249183
10	104616663.0	rs4409766	.	WBP1L	Thyroid	GTEx_v6	cis	10	102856906	C10orf32, C10orf32-ASMT	intron_variant	7e-13	Hypertension	25249183
10	104616663.0	rs4409766	.	WBP1L	Thyroid	GTEx_v6	cis	10	102856906	C10orf32, C10orf32-ASMT	intron_variant	6e-17	Systolic blood pressure	25249183
10	104616663.0	rs4409766	.	WBP1L	Thyroid	GTEx_v6	cis	10	102856906	C10orf32, C10orf32-ASMT	intron_variant	6e-13	Diastolic blood pressure	25249183
10	104616663.0	rs4409766	.	ARL3	Cells_Transformed_fibroblasts	GTEx_v6	cis	10	102856906	C10orf32, C10orf32-ASMT	intron_variant	7e-13	Hypertension	25249183
10	104616663.0	rs4409766	.	ARL3	Cells_Transformed_fibroblasts	GTEx_v6	cis	10	102856906	C10orf32, C10orf32-ASMT	intron_variant	6e-17	Systolic blood pressure	25249183
10	104616663.0	rs4409766	.	ARL3	Cells_Transformed_fibroblasts	GTEx_v6	cis	10	102856906	C10orf32, C10orf32-ASMT	intron_variant	6e-13	Diastolic blood pressure	25249183
10	104616663.0	rs4409766	.	MARCKSL1P1	Adrenal_Gland	GTEx_v6	cis	10	102856906	C10orf32, C10orf32-ASMT	intron_variant	7e-13	Hypertension	25249183
10	104616663.0	rs4409766	.	MARCKSL1P1	Adrenal_Gland	GTEx_v6	cis	10	102856906	C10orf32, C10orf32-ASMT	intron_variant	6e-17	Systolic blood pressure	25249183
10	104616663.0	rs4409766	.	MARCKSL1P1	Adrenal_Gland	GTEx_v6	cis	10	102856906	C10orf32, C10orf32-ASMT	intron_variant	6e-13	Diastolic blood pressure	25249183
10	104616663.0	rs4409766	.	AS3MT	Thyroid	GTEx_v6	cis	10	102856906	C10orf32, C10orf32-ASMT	intron_variant	7e-13	Hypertension	25249183
10	104616663.0	rs4409766	.	AS3MT	Thyroid	GTEx_v6	cis	10	102856906	C10orf32, C10orf32-ASMT	intron_variant	6e-17	Systolic blood pressure	25249183
10	104616663.0	rs4409766	.	AS3MT	Thyroid	GTEx_v6	cis	10	102856906	C10orf32, C10orf32-ASMT	intron_variant	6e-13	Diastolic blood pressure	25249183
10	104616663.0	rs4409766	.	MARCKSL1P1	Artery_Aorta	GTEx_v6	cis	10	102856906	C10orf32, C10orf32-ASMT	intron_variant	7e-13	Hypertension	25249183
10	104616663.0	rs4409766	.	MARCKSL1P1	Artery_Aorta	GTEx_v6	cis	10	102856906	C10orf32, C10orf32-ASMT	intron_variant	6e-17	Systolic blood pressure	25249183
10	104616663.0	rs4409766	.	MARCKSL1P1	Artery_Aorta	GTEx_v6	cis	10	102856906	C10orf32, C10orf32-ASMT	intron_variant	6e-13	Diastolic blood pressure	25249183
10	104616663.0	rs4409766	.	NT5C2	Testis	GTEx_v6	cis	10	102856906	C10orf32, C10orf32-ASMT	intron_variant	7e-13	Hypertension	25249183
10	104616663.0	rs4409766	.	NT5C2	Testis	GTEx_v6	cis	10	102856906	C10orf32, C10orf32-ASMT	intron_variant	6e-17	Systolic blood pressure	25249183
10	104616663.0	rs4409766	.	NT5C2	Testis	GTEx_v6	cis	10	102856906	C10orf32, C10orf32-ASMT	intron_variant	6e-13	Diastolic blood pressure	25249183
10	104616663.0	rs4409766	.	AS3MT	Skin_Not_Sun_Exposed_Suprapubic	GTEx_v6	cis	10	102856906	C10orf32, C10orf32-ASMT	intron_variant	7e-13	Hypertension	25249183
10	104616663.0	rs4409766	.	AS3MT	Skin_Not_Sun_Exposed_Suprapubic	GTEx_v6	cis	10	102856906	C10orf32, C10orf32-ASMT	intron_variant	6e-17	Systolic blood pressure	25249183
10	104616663.0	rs4409766	.	AS3MT	Skin_Not_Sun_Exposed_Suprapubic	GTEx_v6	cis	10	102856906	C10orf32, C10orf32-ASMT	intron_variant	6e-13	Diastolic blood pressure	25249183
10	104939215.0	rs11191593	rs11191593	NT5C2	whole blood	Westra et al.	cis	10	103179458	NT5C2	intron_variant	1e-06	Blood pressure	24001895
10	104939215.0	rs11191593	rs11191593	USMG5	whole blood	Westra et al.	cis	10	103179458	NT5C2	intron_variant	1e-06	Blood pressure	24001895
10	104939215.0	rs11191593	rs11191593	hsa-mir-1307	whole blood	Westra et al.	cis	10	103179458	NT5C2	intron_variant	1e-06	Blood pressure	24001895
10	104939215.0	rs11191593	rs11191593	NT5C2	whole blood	Jansen et al.	cis	10	103179458	NT5C2	intron_variant	1e-06	Blood pressure	24001895
10	104939215.0	rs11191593	rs11191593	USMG5	whole blood	Jansen et al.	cis	10	103179458	NT5C2	intron_variant	1e-06	Blood pressure	24001895
10	104939215.0	rs11191593	rs11191593	NT5C2	whole blood	Joehanes et al.	cis	10	103179458	NT5C2	intron_variant	1e-06	Blood pressure	24001895
10	104939215.0	rs11191593	rs11191593	AS3MT	whole blood	Joehanes et al.	cis	10	103179458	NT5C2	intron_variant	1e-06	Blood pressure	24001895
10	104939215.0	rs11191593	rs11191593	C10orf32-AS3MT	whole blood	Joehanes et al.	cis	10	103179458	NT5C2	intron_variant	1e-06	Blood pressure	24001895
10	104939215.0	rs11191593	.	ARL3	Artery_Aorta	GTEx_v6	cis	10	103179458	NT5C2	intron_variant	1e-06	Blood pressure	24001895
10	104939215.0	rs11191593	.	WBP1L	Thyroid	GTEx_v6	cis	10	103179458	NT5C2	intron_variant	1e-06	Blood pressure	24001895
10	104939215.0	rs11191593	.	MARCKSL1P1	Esophagus_Muscularis	GTEx_v6	cis	10	103179458	NT5C2	intron_variant	1e-06	Blood pressure	24001895
10	104939215.0	rs11191593	.	MARCKSL1P1	Lung	GTEx_v6	cis	10	103179458	NT5C2	intron_variant	1e-06	Blood pressure	24001895
10	104939215.0	rs11191593	.	CALHM2	Cells_Transformed_fibroblasts	GTEx_v6	cis	10	103179458	NT5C2	intron_variant	1e-06	Blood pressure	24001895
10	104939215.0	rs11191593	.	NT5C2	Esophagus_Muscularis	GTEx_v6	cis	10	103179458	NT5C2	intron_variant	1e-06	Blood pressure	24001895
10	104939215.0	rs11191593	.	MARCKSL1P1	Adrenal_Gland	GTEx_v6	cis	10	103179458	NT5C2	intron_variant	1e-06	Blood pressure	24001895
10	104939215.0	rs11191593	.	MARCKSL1P1	Thyroid	GTEx_v6	cis	10	103179458	NT5C2	intron_variant	1e-06	Blood pressure	24001895
10	104939215.0	rs11191593	.	MARCKSL1P1	Colon_Transverse	GTEx_v6	cis	10	103179458	NT5C2	intron_variant	1e-06	Blood pressure	24001895
10	104939215.0	rs11191593	.	MARCKSL1P1	Muscle_Skeletal	GTEx_v6	cis	10	103179458	NT5C2	intron_variant	1e-06	Blood pressure	24001895
10	104939215.0	rs11191593	.	NT5C2	Whole_Blood	GTEx_v6	cis	10	103179458	NT5C2	intron_variant	1e-06	Blood pressure	24001895
10	104939215.0	rs11191593	.	MARCKSL1P1	Esophagus_Mucosa	GTEx_v6	cis	10	103179458	NT5C2	intron_variant	1e-06	Blood pressure	24001895
10	104939215.0	rs11191593	.	ARL3	Cells_Transformed_fibroblasts	GTEx_v6	cis	10	103179458	NT5C2	intron_variant	1e-06	Blood pressure	24001895
10	104939215.0	rs11191593	.	NT5C2	Testis	GTEx_v6	cis	10	103179458	NT5C2	intron_variant	1e-06	Blood pressure	24001895
10	104939215.0	rs11191593	.	MARCKSL1P1	Cells_Transformed_fibroblasts	GTEx_v6	cis	10	103179458	NT5C2	intron_variant	1e-06	Blood pressure	24001895
10	104939215.0	rs11191593	.	MARCKSL1P1	Adipose_Subcutaneous	GTEx_v6	cis	10	103179458	NT5C2	intron_variant	1e-06	Blood pressure	24001895
10	104939215.0	rs11191593	.	MARCKSL1P1	Nerve_Tibial	GTEx_v6	cis	10	103179458	NT5C2	intron_variant	1e-06	Blood pressure	24001895
10	104939215.0	rs11191593	.	AS3MT	Pancreas	GTEx_v6	cis	10	103179458	NT5C2	intron_variant	1e-06	Blood pressure	24001895
10	104939215.0	rs11191593	.	AS3MT	Thyroid	GTEx_v6	cis	10	103179458	NT5C2	intron_variant	1e-06	Blood pressure	24001895
11	16902268.0	rs381815	rs381815	SNORD14	whole blood	Westra et al.	cis	11	16880721	PLEKHA7	intron_variant	2e-09	Systolic blood pressure	19430479
11	16902268.0	rs381815	rs381815	RPS13P2	whole blood	Westra et al.	cis	11	16880721	PLEKHA7	intron_variant	2e-09	Systolic blood pressure	19430479
11	16902268.0	rs381815	.	PLEKHA7	Thyroid	GTEx_v6	cis	11	16880721	PLEKHA7	intron_variant	2e-09	Systolic blood pressure	19430479
11	16917219.0	rs11024074	rs11024074	SNORD14	whole blood	Westra et al.	cis	11	16895672	PLEKHA7	intron_variant	1e-06	Diastolic blood pressure	19430479
11	16917219.0	rs11024074	rs11024074	RPS13P2	whole blood	Westra et al.	cis	11	16895672	PLEKHA7	intron_variant	1e-06	Diastolic blood pressure	19430479
11	16917219.0	rs11024074	.	PLEKHA7	Thyroid	GTEx_v6	cis	11	16895672	PLEKHA7	intron_variant	1e-06	Diastolic blood pressure	19430479
12	90008959.0	rs2681472	rs2681472	WDR51B	whole blood	Westra et al.	cis	12	89615182	ATP2B1	intron_variant	2e-11	Hypertension	19430479
12	90008959.0	rs2681472	rs2681472	WDR51B	whole blood	Westra et al.	cis	12	89615182	ATP2B1	intron_variant	1e-09	Diastolic blood pressure	19430479
12	90008959.0	rs2681472	rs2681472	ATP2B1	whole blood	Joehanes et al.	cis	12	89615182	ATP2B1	intron_variant	2e-11	Hypertension	19430479
12	90008959.0	rs2681472	rs2681472	ATP2B1	whole blood	Joehanes et al.	cis	12	89615182	ATP2B1	intron_variant	1e-09	Diastolic blood pressure	19430479
12	90008959.0	rs2681472	rs2681472	GALNT4	whole blood	Joehanes et al.	cis	12	89615182	ATP2B1	intron_variant	2e-11	Hypertension	19430479
12	90008959.0	rs2681472	rs2681472	GALNT4	whole blood	Joehanes et al.	cis	12	89615182	ATP2B1	intron_variant	1e-09	Diastolic blood pressure	19430479
12	90008959.0	rs2681472	rs2681472	POC1B-GALNT4	whole blood	Joehanes et al.	cis	12	89615182	ATP2B1	intron_variant	2e-11	Hypertension	19430479
12	90008959.0	rs2681472	rs2681472	POC1B-GALNT4	whole blood	Joehanes et al.	cis	12	89615182	ATP2B1	intron_variant	1e-09	Diastolic blood pressure	19430479
12	90008959.0	rs2681472	rs2681472	POC1B	whole blood	Joehanes et al.	cis	12	89615182	ATP2B1	intron_variant	2e-11	Hypertension	19430479
12	90008959.0	rs2681472	rs2681472	POC1B	whole blood	Joehanes et al.	cis	12	89615182	ATP2B1	intron_variant	1e-09	Diastolic blood pressure	19430479
12	90008959.0	rs2681472	.	RP11-981P6.1	Thyroid	GTEx_v6	cis	12	89615182	ATP2B1	intron_variant	2e-11	Hypertension	19430479
12	90008959.0	rs2681472	.	RP11-981P6.1	Thyroid	GTEx_v6	cis	12	89615182	ATP2B1	intron_variant	1e-09	Diastolic blood pressure	19430479
12	90008959.0	rs2681472	.	RP11-981P6.1	Spleen	GTEx_v6	cis	12	89615182	ATP2B1	intron_variant	2e-11	Hypertension	19430479
12	90008959.0	rs2681472	.	RP11-981P6.1	Spleen	GTEx_v6	cis	12	89615182	ATP2B1	intron_variant	1e-09	Diastolic blood pressure	19430479
12	90008959.0	rs2681472	.	ATP2B1	Artery_Tibial	GTEx_v6	cis	12	89615182	ATP2B1	intron_variant	2e-11	Hypertension	19430479
12	90008959.0	rs2681472	.	ATP2B1	Artery_Tibial	GTEx_v6	cis	12	89615182	ATP2B1	intron_variant	1e-09	Diastolic blood pressure	19430479
12	90013089.0	rs2681492	rs2681492	WDR51B	whole blood	Westra et al.	cis	12	89619312	ATP2B1	intron_variant	4e-11	Systolic blood pressure	19430479
12	90013089.0	rs2681492	rs2681492	GALNT4	whole blood	Joehanes et al.	cis	12	89619312	ATP2B1	intron_variant	4e-11	Systolic blood pressure	19430479
12	90013089.0	rs2681492	rs2681492	POC1B-GALNT4	whole blood	Joehanes et al.	cis	12	89619312	ATP2B1	intron_variant	4e-11	Systolic blood pressure	19430479
12	90013089.0	rs2681492	rs2681492	POC1B	whole blood	Joehanes et al.	cis	12	89619312	ATP2B1	intron_variant	4e-11	Systolic blood pressure	19430479
12	90013089.0	rs2681492	rs2681492	ATP2B1	whole blood	Joehanes et al.	cis	12	89619312	ATP2B1	intron_variant	4e-11	Systolic blood pressure	19430479
12	90013089.0	rs2681492	.	POC1B	Nerve_Tibial	GTEx_v6	cis	12	89619312	ATP2B1	intron_variant	4e-11	Systolic blood pressure	19430479
12	90013089.0	rs2681492	.	ATP2B1	Artery_Tibial	GTEx_v6	cis	12	89619312	ATP2B1	intron_variant	4e-11	Systolic blood pressure	19430479
12	90013089.0	rs2681492	.	RP11-981P6.1	Thyroid	GTEx_v6	cis	12	89619312	ATP2B1	intron_variant	4e-11	Systolic blood pressure	19430479
12	90060586.0	rs17249754	rs17249754	WDR51B	whole blood	Westra et al.	cis	12	89666809	ATP2B1	intron_variant	2e-08	Hypertension	25249183
12	90060586.0	rs17249754	rs17249754	WDR51B	whole blood	Westra et al.	cis	12	89666809	ATP2B1	intron_variant	4e-12	Systolic blood pressure	25249183
12	90060586.0	rs17249754	rs17249754	WDR51B	whole blood	Westra et al.	cis	12	89666809	ATP2B1	intron_variant	2e-10	Diastolic blood pressure	25249183
12	90060586.0	rs17249754	rs17249754	WDR51B	whole blood	Westra et al.	cis	12	89666809	ATP2B1	intron_variant	7e-15	Blood pressure	24001895
12	90060586.0	rs17249754	rs17249754	POC1B	whole blood	Joehanes et al.	cis	12	89666809	ATP2B1	intron_variant	2e-08	Hypertension	25249183
12	90060586.0	rs17249754	rs17249754	POC1B	whole blood	Joehanes et al.	cis	12	89666809	ATP2B1	intron_variant	4e-12	Systolic blood pressure	25249183
12	90060586.0	rs17249754	rs17249754	POC1B	whole blood	Joehanes et al.	cis	12	89666809	ATP2B1	intron_variant	2e-10	Diastolic blood pressure	25249183
12	90060586.0	rs17249754	rs17249754	POC1B	whole blood	Joehanes et al.	cis	12	89666809	ATP2B1	intron_variant	7e-15	Blood pressure	24001895
12	90060586.0	rs17249754	rs17249754	POC1B-GALNT4	whole blood	Joehanes et al.	cis	12	89666809	ATP2B1	intron_variant	2e-08	Hypertension	25249183
12	90060586.0	rs17249754	rs17249754	POC1B-GALNT4	whole blood	Joehanes et al.	cis	12	89666809	ATP2B1	intron_variant	4e-12	Systolic blood pressure	25249183
12	90060586.0	rs17249754	rs17249754	POC1B-GALNT4	whole blood	Joehanes et al.	cis	12	89666809	ATP2B1	intron_variant	2e-10	Diastolic blood pressure	25249183
12	90060586.0	rs17249754	rs17249754	POC1B-GALNT4	whole blood	Joehanes et al.	cis	12	89666809	ATP2B1	intron_variant	7e-15	Blood pressure	24001895
12	90060586.0	rs17249754	rs17249754	ATP2B1	whole blood	Joehanes et al.	cis	12	89666809	ATP2B1	intron_variant	2e-08	Hypertension	25249183
12	90060586.0	rs17249754	rs17249754	ATP2B1	whole blood	Joehanes et al.	cis	12	89666809	ATP2B1	intron_variant	4e-12	Systolic blood pressure	25249183
12	90060586.0	rs17249754	rs17249754	ATP2B1	whole blood	Joehanes et al.	cis	12	89666809	ATP2B1	intron_variant	2e-10	Diastolic blood pressure	25249183
12	90060586.0	rs17249754	rs17249754	ATP2B1	whole blood	Joehanes et al.	cis	12	89666809	ATP2B1	intron_variant	7e-15	Blood pressure	24001895
12	90060586.0	rs17249754	rs17249754	GALNT4	whole blood	Joehanes et al.	cis	12	89666809	ATP2B1	intron_variant	2e-08	Hypertension	25249183
12	90060586.0	rs17249754	rs17249754	GALNT4	whole blood	Joehanes et al.	cis	12	89666809	ATP2B1	intron_variant	4e-12	Systolic blood pressure	25249183
12	90060586.0	rs17249754	rs17249754	GALNT4	whole blood	Joehanes et al.	cis	12	89666809	ATP2B1	intron_variant	2e-10	Diastolic blood pressure	25249183
12	90060586.0	rs17249754	rs17249754	GALNT4	whole blood	Joehanes et al.	cis	12	89666809	ATP2B1	intron_variant	7e-15	Blood pressure	24001895
12	90060586.0	rs17249754	.	POC1B	Nerve_Tibial	GTEx_v6	cis	12	89666809	ATP2B1	intron_variant	2e-08	Hypertension	25249183
12	90060586.0	rs17249754	.	POC1B	Nerve_Tibial	GTEx_v6	cis	12	89666809	ATP2B1	intron_variant	4e-12	Systolic blood pressure	25249183
12	90060586.0	rs17249754	.	POC1B	Nerve_Tibial	GTEx_v6	cis	12	89666809	ATP2B1	intron_variant	2e-10	Diastolic blood pressure	25249183
12	90060586.0	rs17249754	.	POC1B	Nerve_Tibial	GTEx_v6	cis	12	89666809	ATP2B1	intron_variant	7e-15	Blood pressure	24001895
12	90060586.0	rs17249754	.	RP11-981P6.1	Thyroid	GTEx_v6	cis	12	89666809	ATP2B1	intron_variant	2e-08	Hypertension	25249183
12	90060586.0	rs17249754	.	RP11-981P6.1	Thyroid	GTEx_v6	cis	12	89666809	ATP2B1	intron_variant	4e-12	Systolic blood pressure	25249183
12	90060586.0	rs17249754	.	RP11-981P6.1	Thyroid	GTEx_v6	cis	12	89666809	ATP2B1	intron_variant	2e-10	Diastolic blood pressure	25249183
12	90060586.0	rs17249754	.	RP11-981P6.1	Thyroid	GTEx_v6	cis	12	89666809	ATP2B1	intron_variant	7e-15	Blood pressure	24001895
12	90060586.0	rs17249754	.	ATP2B1	Artery_Tibial	GTEx_v6	cis	12	89666809	ATP2B1	intron_variant	2e-08	Hypertension	25249183
12	90060586.0	rs17249754	.	ATP2B1	Artery_Tibial	GTEx_v6	cis	12	89666809	ATP2B1	intron_variant	4e-12	Systolic blood pressure	25249183
12	90060586.0	rs17249754	.	ATP2B1	Artery_Tibial	GTEx_v6	cis	12	89666809	ATP2B1	intron_variant	2e-10	Diastolic blood pressure	25249183
12	90060586.0	rs17249754	.	ATP2B1	Artery_Tibial	GTEx_v6	cis	12	89666809	ATP2B1	intron_variant	7e-15	Blood pressure	24001895
12	90074441.0	rs11105368	rs11105368	WDR51B	whole blood	Westra et al.	cis	12	89680664	ATP2B1	intron_variant	2e-07	Hypertension	28273873
12	90074441.0	rs11105368	rs11105368	POC1B	whole blood	Joehanes et al.	cis	12	89680664	ATP2B1	intron_variant	2e-07	Hypertension	28273873
12	90074441.0	rs11105368	rs11105368	GALNT4	whole blood	Joehanes et al.	cis	12	89680664	ATP2B1	intron_variant	2e-07	Hypertension	28273873
12	90074441.0	rs11105368	rs11105368	POC1B-GALNT4	whole blood	Joehanes et al.	cis	12	89680664	ATP2B1	intron_variant	2e-07	Hypertension	28273873
12	90074441.0	rs11105368	rs11105368	ATP2B1	whole blood	Joehanes et al.	cis	12	89680664	ATP2B1	intron_variant	2e-07	Hypertension	28273873
12	90074441.0	rs11105368	.	POC1B	Nerve_Tibial	GTEx_v6	cis	12	89680664	ATP2B1	intron_variant	2e-07	Hypertension	28273873
12	90074441.0	rs11105368	.	ATP2B1	Artery_Tibial	GTEx_v6	cis	12	89680664	ATP2B1	intron_variant	2e-07	Hypertension	28273873
12	90074441.0	rs11105368	.	RP11-981P6.1	Thyroid	GTEx_v6	cis	12	89680664	ATP2B1	intron_variant	2e-07	Hypertension	28273873
12	111884608.0	rs3184504	rs3184504	UPP1	whole blood	Westra et al.	trans	12	111446804	SH2B3	missense_variant	5e-09	Systolic blood pressure	19430479
12	111884608.0	rs3184504	rs3184504	UPP1	whole blood	Westra et al.	trans	12	111446804	SH2B3	missense_variant	3e-14	Diastolic blood pressure	19430479
12	111884608.0	rs3184504	rs3184504	IDS	whole blood	Westra et al.	trans	12	111446804	SH2B3	missense_variant	5e-09	Systolic blood pressure	19430479
12	111884608.0	rs3184504	rs3184504	IDS	whole blood	Westra et al.	trans	12	111446804	SH2B3	missense_variant	3e-14	Diastolic blood pressure	19430479
12	111884608.0	rs3184504	rs3184504	FOS	whole blood	Westra et al.	trans	12	111446804	SH2B3	missense_variant	5e-09	Systolic blood pressure	19430479
12	111884608.0	rs3184504	rs3184504	FOS	whole blood	Westra et al.	trans	12	111446804	SH2B3	missense_variant	3e-14	Diastolic blood pressure	19430479
12	111884608.0	rs3184504	rs3184504	IL8	whole blood	Westra et al.	trans	12	111446804	SH2B3	missense_variant	5e-09	Systolic blood pressure	19430479
12	111884608.0	rs3184504	rs3184504	IL8	whole blood	Westra et al.	trans	12	111446804	SH2B3	missense_variant	3e-14	Diastolic blood pressure	19430479
12	111884608.0	rs3184504	rs3184504	TAGAP	whole blood	Westra et al.	trans	12	111446804	SH2B3	missense_variant	5e-09	Systolic blood pressure	19430479
12	111884608.0	rs3184504	rs3184504	TAGAP	whole blood	Westra et al.	trans	12	111446804	SH2B3	missense_variant	3e-14	Diastolic blood pressure	19430479
12	111884608.0	rs3184504	rs3184504	GBP2	whole blood	Westra et al.	trans	12	111446804	SH2B3	missense_variant	5e-09	Systolic blood pressure	19430479
12	111884608.0	rs3184504	rs3184504	GBP2	whole blood	Westra et al.	trans	12	111446804	SH2B3	missense_variant	3e-14	Diastolic blood pressure	19430479
12	111884608.0	rs3184504	rs3184504	UBE2L6	whole blood	Westra et al.	trans	12	111446804	SH2B3	missense_variant	5e-09	Systolic blood pressure	19430479
12	111884608.0	rs3184504	rs3184504	UBE2L6	whole blood	Westra et al.	trans	12	111446804	SH2B3	missense_variant	3e-14	Diastolic blood pressure	19430479
12	111884608.0	rs3184504	rs3184504	STAT1	whole blood	Westra et al.	trans	12	111446804	SH2B3	missense_variant	5e-09	Systolic blood pressure	19430479
12	111884608.0	rs3184504	rs3184504	STAT1	whole blood	Westra et al.	trans	12	111446804	SH2B3	missense_variant	3e-14	Diastolic blood pressure	19430479
12	111884608.0	rs3184504	rs3184504	GBP1	whole blood	Westra et al.	trans	12	111446804	SH2B3	missense_variant	5e-09	Systolic blood pressure	19430479
12	111884608.0	rs3184504	rs3184504	GBP1	whole blood	Westra et al.	trans	12	111446804	SH2B3	missense_variant	3e-14	Diastolic blood pressure	19430479
12	111884608.0	rs3184504	rs3184504	GBP4	whole blood	Westra et al.	trans	12	111446804	SH2B3	missense_variant	5e-09	Systolic blood pressure	19430479
12	111884608.0	rs3184504	rs3184504	GBP4	whole blood	Westra et al.	trans	12	111446804	SH2B3	missense_variant	3e-14	Diastolic blood pressure	19430479
12	111884608.0	rs3184504	rs3184504	NALP12	whole blood	Westra et al.	trans	12	111446804	SH2B3	missense_variant	5e-09	Systolic blood pressure	19430479
12	111884608.0	rs3184504	rs3184504	NALP12	whole blood	Westra et al.	trans	12	111446804	SH2B3	missense_variant	3e-14	Diastolic blood pressure	19430479
12	111884608.0	rs3184504	rs3184504	SH2B3	whole blood	Westra et al.	cis	12	111446804	SH2B3	missense_variant	5e-09	Systolic blood pressure	19430479
12	111884608.0	rs3184504	rs3184504	SH2B3	whole blood	Westra et al.	cis	12	111446804	SH2B3	missense_variant	3e-14	Diastolic blood pressure	19430479
12	111884608.0	rs3184504	rs3184504	PPP1R15A	whole blood	Westra et al.	trans	12	111446804	SH2B3	missense_variant	5e-09	Systolic blood pressure	19430479
12	111884608.0	rs3184504	rs3184504	PPP1R15A	whole blood	Westra et al.	trans	12	111446804	SH2B3	missense_variant	3e-14	Diastolic blood pressure	19430479
12	111884608.0	rs3184504	rs3184504	S100A10	whole blood	Westra et al.	trans	12	111446804	SH2B3	missense_variant	5e-09	Systolic blood pressure	19430479
12	111884608.0	rs3184504	rs3184504	S100A10	whole blood	Westra et al.	trans	12	111446804	SH2B3	missense_variant	3e-14	Diastolic blood pressure	19430479
12	111884608.0	rs3184504	rs3184504	GBP5	whole blood	Joehanes et al.	trans	12	111446804	SH2B3	missense_variant	5e-09	Systolic blood pressure	19430479
12	111884608.0	rs3184504	rs3184504	GBP5	whole blood	Joehanes et al.	trans	12	111446804	SH2B3	missense_variant	3e-14	Diastolic blood pressure	19430479
12	111884608.0	rs3184504	rs3184504	GBP4	whole blood	Joehanes et al.	trans	12	111446804	SH2B3	missense_variant	5e-09	Systolic blood pressure	19430479
12	111884608.0	rs3184504	rs3184504	GBP4	whole blood	Joehanes et al.	trans	12	111446804	SH2B3	missense_variant	3e-14	Diastolic blood pressure	19430479
12	111884608.0	rs3184504	rs3184504	ALDH2	whole blood	Joehanes et al.	cis	12	111446804	SH2B3	missense_variant	5e-09	Systolic blood pressure	19430479
12	111884608.0	rs3184504	rs3184504	ALDH2	whole blood	Joehanes et al.	cis	12	111446804	SH2B3	missense_variant	3e-14	Diastolic blood pressure	19430479
12	111884608.0	rs3184504	rs3184504	GBP1	whole blood	Joehanes et al.	trans	12	111446804	SH2B3	missense_variant	5e-09	Systolic blood pressure	19430479
12	111884608.0	rs3184504	rs3184504	GBP1	whole blood	Joehanes et al.	trans	12	111446804	SH2B3	missense_variant	3e-14	Diastolic blood pressure	19430479
12	111884608.0	rs3184504	rs3184504	GBP3	whole blood	Joehanes et al.	trans	12	111446804	SH2B3	missense_variant	5e-09	Systolic blood pressure	19430479
12	111884608.0	rs3184504	rs3184504	GBP3	whole blood	Joehanes et al.	trans	12	111446804	SH2B3	missense_variant	3e-14	Diastolic blood pressure	19430479
