gene	geneid	associationtype	Original DB	Sentence in the supporting publication	PMID	Protein Class	Gene Full Name	CUI	Disease	HPO Term	CUI	Disease	Semantic Type	mesh	Disease Class	DO Class	Type	omim	Type	Score	PMID Year
ATG5	9474	AlteredExpression	BEFREE	Furthermore, <span class= gene  id= 22536318-10-13-17 >Atg5</span> expression was increased in nasal epithelium of acute <span class= disease  id= 22536318-10-72-82 >asthmatics</span> compared to stable asthmatics and non-<span class= disease  id= 22536318-10-121-130 >asthmatic</span> controls.	22536318	membrane traffic protein	autophagy related 5	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.000824180352639	2012
CD44	960	AlteredExpression	BEFREE	Furthermore, drug treatment stimulated the expression of <span class= gene  id= 22865625-11-57-61 >CD44</span> receptors in <span class= disease  id= 22865625-11-75-84 >asthmatic</span> ASMCs.	22865625	null	CD44 molecule (Indian blood group)	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.000824180352639	2013
RAMP1	10267	AlteredExpression	BEFREE	Expression of functional <span class= gene  id= 20933260-0-25-62 >receptor activity modifying protein 1</span> by airway epithelial cells with dysregulation in <span class= disease  id= 20933260-0-112-118 >asthma</span>.	20933260	receptor	receptor activity modifying protein 1	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.000549453568426	2010
CDKN1C	1028	AlteredExpression	BEFREE	Immunostaining usually occurred in the cytoplasm of columnar cells; however, in severe asthma, nuclear staining was also evident in the proliferative, basal cell compartment. p21(waf) expression was significantly higher in <span class= disease  id= 12495933-3-223-232 >asthmatic</span> versus nonasthmatic epithelium and was unaffected by corticosteroid treatment; proliferating cell nuclear antigen was not significantly different in any group. p21(waf), but not p27(kip1), mRNA and protein were induced by treatment of bronchial epithelial cells in vitro with transforming growth factor (TGF)-beta or H2O2, but not by dexamethasone, which induced p57(<span class= gene  id= 12495933-3-600-604 >kip2</span>).	12495933	enzyme modulator	cyclin dependent kinase inhibitor 1C	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.000549453568426	2003
CIB2	10518	AlteredExpression	BEFREE	Immunostaining usually occurred in the cytoplasm of columnar cells; however, in severe asthma, nuclear staining was also evident in the proliferative, basal cell compartment. p21(waf) expression was significantly higher in <span class= disease  id= 12495933-3-223-232 >asthmatic</span> versus nonasthmatic epithelium and was unaffected by corticosteroid treatment; proliferating cell nuclear antigen was not significantly different in any group. p21(waf), but not p27(kip1), mRNA and protein were induced by treatment of bronchial epithelial cells in vitro with transforming growth factor (TGF)-beta or H2O2, but not by dexamethasone, which induced p57(<span class= gene  id= 12495933-3-600-604 >kip2</span>).	12495933	calcium-binding protein; phosphatase; hydrolase	calcium and integrin binding family member 2	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.000549453568426	2003
KAT5	10524	AlteredExpression	BEFREE	We have previously shown that in rats, sPLA2 and <span class= gene  id= 24204651-2-49-54 >cPLA2</span> play opposing roles in the pathophysiology of ovalbumin (OVA)-induced experimental allergic bronchitis (OVA-EAB), an <span class= disease  id= 24204651-2-172-178 >asthma</span> model: Upon disease induction sPLA2 expression and production of the broncho-constricting CysLTs are elevated, whereas <span class= gene  id= 24204651-2-298-303 >cPLA2</span> expression and the broncho-dilating PGE2 production are suppressed.	24204651	transcription factor; transferase; nucleic acid binding	lysine acetyltransferase 5	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.000549453568426	2013
AGR2	10551	AlteredExpression	BEFREE	The pro-oncogenic protein anterior gradient 2 (<span class= gene  id= 22945652-3-47-51 >AGR2</span>) is a case in point; <span class= gene  id= 22945652-3-73-77 >AGR2</span> has been shown using a range of expression platforms to be involved in <span class= disease  id= 22945652-3-149-155 >asthma</span>, inflammatory bowel disease, cell transformation, cancer drug resistance and metastatic growth.	22945652	oxidoreductase; surfactant	anterior gradient 2, protein disulphide isomerase family member	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.000549453568426	2013
CKAP4	10970	AlteredExpression	BEFREE	We previously reported increased numbers of basal cells expressing the transcription factor <span class= gene  id= 23837456-3-92-95 >p63</span> in the airway epithelium of patients with <span class= disease  id= 23837456-3-138-144 >asthma</span>.	23837456	nucleic acid binding; hydrolase	cytoskeleton associated protein 4	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.000549453568426	2014
CKAP4	10970	AlteredExpression	BEFREE	The epithelium of <span class= disease  id= 26315281-1-18-28 >asthmatics</span> is characterized by reduced expression of E-cadherin and increased expression of the basal cell markers ck-5 and <span class= gene  id= 26315281-1-142-145 >p63</span> that is indicative of a relatively undifferentiated repairing epithelium.	26315281	nucleic acid binding; hydrolase	cytoskeleton associated protein 4	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.000549453568426	2015
TMED1	11018	AlteredExpression	BEFREE	<span class= gene  id= 25091434-8-0-4 >ST2L</span> expression was increased in severe <span class= disease  id= 25091434-8-40-46 >asthma</span> (P = .02) and associated with multiple indicators of TH2-like inflammation, including blood eosinophils (P = .001), exhaled nitric oxide (P = .003), and epithelial CLCA1 (P &lt; .0001) and eotaxin-3 (P = .001) mRNA expression.	25091434	transfer/carrier protein; membrane traffic protein	transmembrane p24 trafficking protein 1	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.000549453568426	2014
CCR8	1237	AlteredExpression	BEFREE	<span class= gene  id= 17641040-2-0-4 >CCR8</span>, the receptor for CCL1, is expressed by approximately 70% of CD4(+) T lymphocytes recruited to the <span class= disease  id= 17641040-2-104-113 >asthmatic</span> airways, and the number of <span class= gene  id= 17641040-2-141-145 >CCR8</span>-expressing cells is increased 3-fold in the airways of <span class= disease  id= 17641040-2-201-210 >asthmatic</span> subjects compared with normal volunteers.	17641040	cell adhesion molecule; phosphatase; hydrolase; defense/immunity protein; receptor	C-C motif chemokine receptor 8	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.000549453568426	2007
CREBBP	1387	AlteredExpression	BEFREE	In contrast, although there was no change in the site of HAT (<span class= gene  id= 12153977-7-62-82 >CREB binding protein</span> and p300/<span class= gene  id= 12153977-7-92-112 >CREB binding protein</span>-associated factor) expression, HAT activity was increased in subjects with <span class= disease  id= 12153977-7-188-194 >asthma</span>.	12153977	transcription factor; transferase; nucleic acid binding	CREB binding protein	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.000549453568426	2002
CREBBP	1387	AlteredExpression	BEFREE	To evaluate the expression of <span class= gene  id= 17573727-3-30-33 >CBP</span> and of phospho-CREB (p-CREB) in bronchial biopsies and in peripheral blood mononuclear cells (PBMC) of controls (C), untreated (UA), inhaled steroid treated (ICS) and steroid-dependent asthmatic (<span class= disease  id= 17573727-3-230-233 >SDA</span>) patients.	17573727	transcription factor; transferase; nucleic acid binding	CREB binding protein	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.000549453568426	2007
CTSG	1511	AlteredExpression	BEFREE	Systemic expression of DEFA1,1B,3,4,<span class= gene  id= 21785157-7-36-40 >CTSG</span> and ELA2 was significantly higher in the neutrophilic asthma (<span class= disease  id= 21785157-7-103-105 >NA</span>) phenotype.	21785157	protease; hydrolase	cathepsin G	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.000549453568426	2011
TSC22D3	1831	AlteredExpression	BEFREE	Immunostaining of bronchial biopsies revealed <span class= gene  id= 21827450-8-46-50 >GILZ</span> expression in the airways epithelium and smooth muscle of <span class= disease  id= 21827450-8-109-118 >asthmatic</span> subjects.	21827450	transcription factor	TSC22 domain family member 3	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.000549453568426	2012
TSC22D3	1831	AlteredExpression	BEFREE	Dexamethasone's trans-activation of <span class= gene  id= 23160983-9-36-40 >GILZ</span> and trans-repression of NF-kB-driven IL-6 expression were both inhibited by IL2?+?4; IL17?+?IL23 antagonized Dex trans-repression in PBMC from <span class= disease  id= 23160983-9-184-194 >asthmatics</span>.	23160983	transcription factor	TSC22 domain family member 3	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.000549453568426	2012
F2R	2149	AlteredExpression	BEFREE	We determined the influence of chronic smoking and <span class= disease  id= 12589358-2-51-57 >asthma</span> on the expression of <span class= gene  id= 12589358-2-79-84 >PAR-1</span> and PAR-2 receptors on alveolar macrophages (AMs).	12589358	null	coagulation factor II thrombin receptor	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.000549453568426	2003
GATA1	2623	AlteredExpression	BEFREE	Finally, although no consistent expression changes were observed across all subjects in response to house dust mite antigen stimulation, we observed subtle differences in gene expression (e.g., <span class= gene  id= 22246175-7-194-199 >GATA1</span> and GATA2) in BAL cells related to the <span class= disease  id= 22246175-7-239-245 >asthma</span> and atopy phenotype.	22246175	transcription factor; nucleic acid binding	GATA binding protein 1	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.000549453568426	2012
GATA2	2624	AlteredExpression	BEFREE	Four polymorphisms SCCA1 promoter that were in linkage disequilibrium were associated with skin test positivity in <span class= disease  id= 23199842-10-115-124 >asthmatic</span> children and showed higher promoter activity and higher binding of <span class= gene  id= 23199842-10-192-198 >GATA-2</span> and GATA-3 after IL-4 + IL-13 stimulation.	23199842	transcription factor; nucleic acid binding	GATA binding protein 2	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.000549453568426	2012
IL37	27178	AlteredExpression	BEFREE	Anti-inflammatory activity of <span class= gene  id= 26454413-0-30-35 >IL-37</span> in <span class= disease  id= 26454413-0-39-48 >asthmatic</span> children: Correlation with inflammatory cytokines TNF-&alpha;, IL-&beta;, IL-6 and IL-17A.	26454413	signaling molecule	interleukin 37	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.000549453568426	2015
IL37	27178	AlteredExpression	BEFREE	This study demonstrates that <span class= gene  id= 25557042-10-29-34 >IL-37</span> is able to ablate a TH2 cell-directed allergic inflammatory response and the hallmarks of experimental <span class= disease  id= 25557042-10-138-144 >asthma</span> in mice, suggesting that <span class= gene  id= 25557042-10-170-175 >IL-37</span> may be critical for <span class= disease  id= 25557042-10-196-202 >asthma</span> pathogenesis.	25557042	signaling molecule	interleukin 37	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.000549453568426	2014
HAS2	3037	AlteredExpression	BEFREE	<span class= gene  id= 24875618-10-0-4 >HAS2</span> expression by HLFs cocultured with AECs from <span class= disease  id= 24875618-10-50-59 >asthmatic</span> patients was 2.5-fold higher than that by HLFs cocultured with AECs from healthy subjects (P &lt; .002).	24875618	transferase	hyaluronan synthase 2	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.000549453568426	2014
HAS2	3037	AlteredExpression	BEFREE	<span class= gene  id= 21570715-11-0-21 >Hyaluronan synthase 2</span> mRNA was markedly increased in <span class= disease  id= 21570715-11-53-62 >asthmatic</span> fibroblasts.	21570715	transferase	hyaluronan synthase 2	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.000549453568426	2011
HDAC1	3065	AlteredExpression	BEFREE	There was <span class= negexp >no difference</span> in the site of <span class= gene  id= 12153977-5-39-44 >HDAC1</span>-HDAC6 expression between normal subjects and subjects with <span class= disease  id= 12153977-5-104-110 >asthma</span>, but subjects with <span class= disease  id= 12153977-5-130-136 >asthma</span> had reduced HDAC enzymatic activity and reduced <span class= gene  id= 12153977-5-185-190 >HDAC1</span> and HDAC2 protein expression, as measured by Western blotting.	12153977	oxidoreductase; nucleic acid binding; hydrolase	histone deacetylase 1	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.000549453568426	2002
HDAC1	3065	AlteredExpression	BEFREE	Glucocorticoid receptor &beta; and <span class= gene  id= 22156779-0-30-51 >histone deacetylase 1</span> and 2 expression in the airways of severe <span class= disease  id= 22156779-0-94-100 >asthma</span>.	22156779	oxidoreductase; nucleic acid binding; hydrolase	histone deacetylase 1	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.000549453568426	2012
HRH1	3269	AlteredExpression	BEFREE	<span class= gene  id= 23448392-8-0-4 >HRH1</span> was differentially expressed in adults with <span class= disease  id= 23448392-8-49-55 >asthma</span> vs. controls (p = 0.04), and EDN1 was differentially expressed in children with <span class= disease  id= 23448392-8-136-142 >asthma</span> vs. controls 12-18 years old (p = 0.03).	23448392	receptor	histamine receptor H1	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.000549453568426	2013
HSPB1	3315	AlteredExpression	BEFREE	We report that in <span class= disease  id= 12482203-5-18-27 >asthmatic</span> subjects the basal epithelium cells express a high level of <span class= gene  id= 12482203-5-88-93 >Hsp27</span> but no apoptotic morphology.	12482203	chaperone	heat shock protein family B (small) member 1	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.000549453568426	2003
HSPB2	3316	AlteredExpression	BEFREE	We report that in <span class= disease  id= 12482203-5-18-27 >asthmatic</span> subjects the basal epithelium cells express a high level of <span class= gene  id= 12482203-5-88-93 >Hsp27</span> but no apoptotic morphology.	12482203	chaperone	heat shock protein family B (small) member 2	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.000549453568426	2003
ITGAM	3684	AlteredExpression	BEFREE	Then the effect of HMGB1 on the receptor of advanced glycation end products (RAGE) expressions on <span class= gene  id= 22909167-5-98-103 >CD11b</span>-CD11c(+) cells isolated from a murine model of <span class= disease  id= 22909167-5-151-157 >asthma</span> were measured to elucidate the mechanisms involved.	22909167	null	integrin subunit alpha M	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.000549453568426	2013
ITGB4	3691	AlteredExpression	BEFREE	An ovalbumin (OVA)-challenged <span class= disease  id= 20364299-6-30-36 >asthma</span> model was used to investigate <span class= gene  id= 20364299-6-67-72 >ITGB4</span> expression after antigen exposure in vivo.	20364299	cell adhesion molecule; extracellular matrix protein; receptor	integrin subunit beta 4	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.000549453568426	2010
RPSA	3921	AlteredExpression	BEFREE	<span class= gene  id= 10627863-9-0-5 >LAMR1</span> is down-regulated in CD4+ T cells of SRA compared to non-<span class= disease  id= 10627863-9-63-72 >asthmatic</span> individuals, irrespective of their atopic status.	10627863	nucleic acid binding	ribosomal protein SA	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.000549453568426	2000
RPSA	3921	AlteredExpression	BEFREE	The IL12B gene encodes the <span class= gene  id= 15007350-1-27-30 >p40</span> chain of IL-12, a proinflammatory cytokine that antagonizes TH2 expression and hence may play a critical role in the pathogenesis of airway inflammation observed in <span class= disease  id= 15007350-1-196-202 >asthma</span>.	15007350	nucleic acid binding	ribosomal protein SA	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.000549453568426	2004
LIF	3976	AlteredExpression	BEFREE	Serum <span class= gene  id= 10400851-7-6-9 >LIF</span> levels were higher in atopic patients with mild <span class= disease  id= 10400851-7-58-64 >asthma</span> than in nonatopic normal donors.	10400851	signaling molecule	leukemia inhibitory factor	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.000549453568426	1999
LIF	3976	AlteredExpression	BEFREE	In summary, bronchial epithelial cell changes in <span class= disease  id= 17392578-7-49-55 >asthma</span> are induced by <span class= gene  id= 17392578-7-71-74 >LIF</span> which promotes the expression of NK-1R, and JAK/STAT pathway and MAPK/ERK pathway may participate in this process.	17392578	signaling molecule	leukemia inhibitory factor	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.000549453568426	2007
MIR19A	406979	AlteredExpression	BEFREE	Thus, upregulation of <span class= gene  id= 25362490-5-22-29 >miR-19a</span> in <span class= disease  id= 25362490-5-33-39 >asthma</span> may be an indicator and a cause of increased TH2 cytokine production in the airways.	25362490	null	microRNA 19a	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.000549453568426	2014
MMP7	4316	AlteredExpression	BEFREE	However, chronic disordered epithelial expression of <span class= gene  id= 20624652-14-53-58 >MMP-7</span> in patients with <span class= disease  id= 20624652-14-76-82 >asthma</span> might increase mFasL cleavage and contribute to airway epithelial damage and inflammation.	20624652	null	matrix metallopeptidase 7	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.000549453568426	2010
CD200	4345	AlteredExpression	BEFREE	Quantitative real-time RT-PCR confirmed that the genes related (S100A8 and GAS6) and unrelated to infections (<span class= gene  id= 19187333-11-110-115 >CD200</span> and RBP7) were differentially expressed during <span class= disease  id= 19187333-11-163-169 >asthma</span> exacerbation (P&lt;0.01).	19187333	null	CD200 molecule	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.000549453568426	2009
MUSK	4593	AlteredExpression	BEFREE	We studied the effect of maternal fatty acid desaturase (<span class= gene  id= 26283408-2-57-61 >FADS</span>) genotype and breast milk LCPUFA levels on infants' blood T-cell profiles and ex vivo-produced cytokines after anti-CD3/CD28 stimulation of peripheral blood mononuclear cells in 6-month-old infants from the Copenhagen Prospective Study of <span class= disease  id= 26283408-2-301-307 >Asthma</span> in Childhood birth cohort.	26283408	null	muscle associated receptor tyrosine kinase	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.000549453568426	2016
OSM	5008	AlteredExpression	BEFREE	<span class= gene  id= 25840724-7-0-3 >OSM</span> levels were also increased in bronchoalveolar lavage fluid of allergic <span class= disease  id= 25840724-7-75-84 >asthmatic</span> patients after segmental allergen challenge and in esophageal biopsy specimens from patients with eosinophilic esophagitis.	25840724	signaling molecule	oncostatin M	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.000549453568426	2015
SERPINB2	5055	AlteredExpression	BEFREE	Gene expression levels of CLCA1 and periostin, but not <span class= gene  id= 24075231-5-55-63 >SerpinB2</span>, were significantly higher than normal in sputum cells from <span class= disease  id= 24075231-5-124-133 >asthmatic</span> subjects.	24075231	enzyme modulator	serpin family B member 2	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.000549453568426	2013
SERPINB2	5055	AlteredExpression	BEFREE	By using gene expression microarrays, we found that chloride channel, calcium-activated, family member 1 (CLCA1), periostin, and serine peptidase inhibitor, clade B (ovalbumin), member 2 (<span class= gene  id= 17898169-5-188-196 >serpinB2</span>) were up-regulated in <span class= disease  id= 17898169-5-219-225 >asthma</span> but not in smokers.	17898169	enzyme modulator	serpin family B member 2	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.000549453568426	2007
PCNA	5111	AlteredExpression	BEFREE	Immunostaining usually occurred in the cytoplasm of columnar cells; however, in severe asthma, nuclear staining was also evident in the proliferative, basal cell compartment. p21(waf) expression was significantly higher in <span class= disease  id= 12495933-3-223-232 >asthmatic</span> versus nonasthmatic epithelium and was unaffected by corticosteroid treatment; <span class= gene  id= 12495933-3-312-346 >proliferating cell nuclear antigen</span> was not significantly different in any group. p21(waf), but not p27(kip1), mRNA and protein were induced by treatment of bronchial epithelial cells in vitro with transforming growth factor (TGF)-beta or H2O2, but not by dexamethasone, which induced p57(kip2).	12495933	nucleic acid binding	proliferating cell nuclear antigen	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.000549453568426	2003
CKLF	51192	AlteredExpression	BEFREE	Compound 41 blocked the calcium mobilization and chemotaxis induced by <span class= gene  id= 20099827-5-71-76 >CKLF1</span>-C27 and reduced the <span class= disease  id= 20099827-5-97-106 >asthmatic</span> pathologic changes in lung tissue of human <span class= gene  id= 20099827-5-150-155 >CKLF1</span>-transfected mice.	20099827	null	chemokine like factor	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.000549453568426	2010
PPIA	5478	AlteredExpression	BEFREE	The suitability of using the <span class= gene  id= 23110234-8-29-33 >PPIA</span> gene as the HKG for such studies was questioned due to its low expression in <span class= disease  id= 23110234-8-111-121 >asthmatics</span>.	23110234	isomerase	peptidylprolyl isomerase A	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.000549453568426	2012
RETN	56729	AlteredExpression	BEFREE	We show here that T(h)2 cell-mediated inflammation in murine <span class= disease  id= 24150243-4-61-67 >asthma</span> models induces the expression of some markers of alternatively activated macrophage such as arginase 1 and <span class= gene  id= 24150243-4-175-183 >resistin</span>-like molecule-&alpha; in iDCs by a mechanism depending on the intrinsic expression of STAT6.	24150243	null	resistin	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.000549453568426	2014
PTPN7	5778	AlteredExpression	BEFREE	Bronchial biopsies from allergen-challenged atopic <span class= disease  id= 21827450-4-51-60 >asthmatic</span> subjects taking inhaled budesonide or placebo were subjected to gene expression analysis using real-time reverse transcriptase-PCR for the corticosteroid-inducible genes (official gene symbols with aliases in parentheses): TSC22D3 [glucocorticoid-induced leucine zipper (GILZ)], <span class= gene  id= 21827450-4-340-370 >dual-specificity phosphatase-1</span> (MAPK phosphatase-1), both anti-inflammatory effectors, and FKBP5 [FK506-binding protein 51 (FKBP51)], a regulator of GR function.	21827450	phosphatase; hydrolase	protein tyrosine phosphatase, non-receptor type 7	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.000549453568426	2012
